px, py, yaw, speed
-11.367370, 8.671146, -3.131214, 2.861682
-11.395776, 8.670970, -3.132181, 2.819602
-11.395776, 8.670970, -3.132181, 2.819602
-11.395776, 8.670970, -3.132181, 2.819602
-11.423761, 8.670794, -3.132977, 2.777407
-11.423761, 8.670794, -3.132977, 2.777407
-11.451384, 8.670649, -3.133986, 2.747425
-11.451384, 8.670649, -3.133986, 2.747425
-11.451384, 8.670649, -3.133986, 2.747425
-11.478694, 8.670478, -3.134458, 2.714614
-11.478694, 8.670478, -3.134458, 2.714614
-11.505640, 8.670234, -3.133966, 2.674851
-11.505640, 8.670234, -3.133966, 2.674851
-11.505640, 8.670234, -3.133966, 2.674851
-11.532196, 8.669960, -3.133170, 2.636504
-11.532196, 8.669960, -3.133170, 2.636504
-11.558421, 8.669630, -3.131865, 2.609022
-11.558421, 8.669630, -3.131865, 2.609022
-11.558421, 8.669630, -3.131865, 2.609022
-11.584313, 8.669280, -3.130555, 2.569804
-11.584313, 8.669280, -3.130555, 2.569804
-11.609815, 8.668880, -3.128915, 2.531331
-11.609815, 8.668880, -3.128915, 2.531331
-11.609815, 8.668880, -3.128915, 2.531331
-11.634996, 8.668461, -3.127406, 2.505575
-11.634996, 8.668461, -3.127406, 2.505575
-11.659902, 8.667993, -3.125678, 2.476447
-11.659902, 8.667993, -3.125678, 2.476447
-11.659902, 8.667993, -3.125678, 2.476447
-11.684534, 8.667505, -3.124132, 2.450870
-11.684534, 8.667505, -3.124132, 2.450870
-11.708845, 8.666970, -3.122381, 2.412614
-11.708845, 8.666970, -3.122381, 2.412614
-11.708845, 8.666970, -3.122381, 2.412614
-11.732822, 8.666418, -3.120828, 2.383927
-11.732822, 8.666418, -3.120828, 2.383927
-11.756513, 8.665818, -3.119099, 2.355789
-11.756513, 8.665818, -3.119099, 2.355789
-11.756513, 8.665818, -3.119099, 2.355789
-11.779874, 8.665203, -3.117574, 2.318141
-11.779874, 8.665203, -3.117574, 2.318141
-11.802939, 8.664541, -3.115877, 2.296767
-11.802939, 8.664541, -3.115877, 2.296767
-11.802939, 8.664541, -3.115877, 2.296767
-11.825764, 8.663862, -3.114399, 2.270106
-11.825764, 8.663862, -3.114399, 2.270106
-11.848626, 8.663129, -3.112827, 2.304813
-11.848626, 8.663129, -3.112827, 2.304813
-11.848626, 8.663129, -3.112827, 2.304813
-11.871827, 8.662359, -3.111492, 2.337869
-11.871827, 8.662359, -3.111492, 2.337869
-11.895348, 8.661508, -3.109794, 2.369353
-11.895348, 8.661508, -3.109794, 2.369353
-11.895348, 8.661508, -3.109794, 2.369353
-11.919171, 8.660536, -3.107396, 2.399341
-11.919171, 8.660536, -3.107396, 2.399341
-11.943285, 8.659494, -3.105034, 2.427902
-11.943285, 8.659494, -3.105034, 2.427902
-11.943285, 8.659494, -3.105034, 2.427902
-11.967677, 8.658426, -3.103140, 2.455105
-11.967677, 8.658426, -3.103140, 2.455105
-11.992331, 8.657283, -3.101023, 2.481015
-11.992331, 8.657283, -3.101023, 2.481015
-11.992331, 8.657283, -3.101023, 2.481015
-12.017231, 8.655999, -3.098014, 2.505693
-12.017231, 8.655999, -3.098014, 2.505693
-12.042363, 8.654534, -3.093933, 2.529197
-12.042363, 8.654534, -3.093933, 2.529197
-12.042363, 8.654534, -3.093933, 2.529197
-12.067715, 8.652917, -3.089381, 2.551584
-12.067715, 8.652917, -3.089381, 2.551584
-12.093216, 8.651131, -3.084198, 2.561018
-12.093216, 8.651131, -3.084198, 2.561018
-12.093216, 8.651131, -3.084198, 2.561018
-12.118798, 8.649203, -3.078817, 2.570004
-12.118798, 8.649203, -3.078817, 2.570004
-12.144456, 8.647110, -3.073029, 2.578563
-12.144456, 8.647110, -3.073029, 2.578563
-12.144456, 8.647110, -3.073029, 2.578563
-12.170185, 8.644875, -3.067239, 2.586715
-12.170185, 8.644875, -3.067239, 2.586715
-12.195980, 8.642472, -3.061170, 2.594479
-12.195980, 8.642472, -3.061170, 2.594479
-12.195980, 8.642472, -3.061170, 2.594479
-12.221836, 8.639925, -3.055184, 2.601874
-12.221836, 8.639925, -3.055184, 2.601874
-12.247748, 8.637207, -3.048972, 2.608918
-12.247748, 8.637207, -3.048972, 2.608918
-12.247748, 8.637207, -3.048972, 2.608918
-12.273713, 8.634342, -3.042880, 2.615626
-12.273713, 8.634342, -3.042880, 2.615626
-12.299347, 8.631344, -3.036268, 2.546084
-12.299347, 8.631344, -3.036268, 2.546084
-12.299347, 8.631344, -3.036268, 2.546084
-12.324340, 8.628285, -3.029484, 2.489769
-12.324340, 8.628285, -3.029484, 2.489769
-12.348805, 8.625117, -3.022378, 2.444165
-12.348805, 8.625117, -3.022378, 2.444165
-12.348805, 8.625117, -3.022378, 2.444165
-12.372846, 8.621888, -3.015869, 2.407235
-12.372846, 8.621888, -3.015869, 2.407235
-12.396546, 8.618632, -3.010407, 2.377329
-12.396546, 8.618632, -3.010407, 2.377329
-12.396546, 8.618632, -3.010407, 2.377329
-12.419963, 8.615299, -3.005340, 2.353111
-12.419963, 8.615299, -3.005340, 2.353111
-12.443149, 8.611908, -3.000872, 2.333499
-12.443149, 8.611908, -3.000872, 2.333499
-12.443149, 8.611908, -3.000872, 2.333499
-12.466142, 8.608422, -2.996513, 2.317618
-12.466142, 8.608422, -2.996513, 2.317618
-12.488979, 8.604869, -2.992544, 2.304757
-12.488979, 8.604869, -2.992544, 2.304757
-12.488979, 8.604869, -2.992544, 2.304757
-12.511682, 8.601217, -2.988547, 2.294342
-12.511682, 8.601217, -2.988547, 2.294342
-12.534279, 8.597495, -2.984837, 2.285908
-12.534279, 8.597495, -2.984837, 2.285908
-12.534279, 8.597495, -2.984837, 2.285908
-12.556778, 8.593650, -2.980723, 2.279078
-12.556778, 8.593650, -2.980723, 2.279078
-12.579319, 8.589594, -2.975697, 2.301471
-12.579319, 8.589594, -2.975697, 2.301471
-12.579319, 8.589594, -2.975697, 2.301471
-12.601874, 8.585274, -2.969231, 2.291681
-12.601874, 8.585274, -2.969231, 2.291681
-12.624428, 8.580637, -2.961132, 2.313474
-12.624428, 8.580637, -2.961132, 2.313474
-12.624428, 8.580637, -2.961132, 2.313474
-12.646953, 8.575636, -2.951119, 2.301401
-12.646953, 8.575636, -2.951119, 2.301401
-12.669431, 8.570220, -2.939190, 2.322732
-12.669431, 8.570220, -2.939190, 2.322732
-12.669431, 8.570220, -2.939190, 2.322732
-12.692000, 8.564318, -2.925543, 2.343049
-12.692000, 8.564318, -2.925543, 2.343049
-12.714447, 8.557917, -2.909508, 2.325351
-12.714447, 8.557917, -2.909508, 2.325351
-12.714447, 8.557917, -2.909508, 2.325351
-12.736743, 8.550969, -2.891295, 2.345543
-12.736743, 8.550969, -2.891295, 2.345543
-12.759042, 8.543391, -2.871339, 2.364775
-12.759042, 8.543391, -2.871339, 2.364775
-12.759042, 8.543391, -2.871339, 2.364775
-12.781299, 8.535138, -2.849428, 2.383092
-12.803475, 8.526177, -2.825568, 2.400539
-12.803475, 8.526177, -2.825568, 2.400539
-12.803475, 8.526177, -2.825568, 2.400539
-12.825532, 8.516498, -2.799982, 2.417156
-12.825532, 8.516498, -2.799982, 2.417156
-12.847448, 8.506118, -2.773219, 2.432982
-12.847448, 8.506118, -2.773219, 2.432982
-12.847448, 8.506118, -2.773219, 2.432982
-12.869198, 8.495050, -2.745617, 2.448057
-12.869198, 8.495050, -2.745617, 2.448057
-12.890757, 8.483302, -2.717396, 2.462414
-12.890757, 8.483302, -2.717396, 2.462414
-12.890757, 8.483302, -2.717396, 2.462414
-12.912150, 8.470855, -2.688907, 2.487976
-12.912150, 8.470855, -2.688907, 2.487976
-12.933402, 8.457687, -2.660303, 2.512323
-12.933402, 8.457687, -2.660303, 2.512323
-12.933402, 8.457687, -2.660303, 2.512323
-12.954480, 8.443805, -2.631493, 2.535512
-12.954480, 8.443805, -2.631493, 2.535512
-12.975351, 8.429216, -2.602430, 2.557598
-12.975351, 8.429216, -2.602430, 2.557598
-12.975351, 8.429216, -2.602430, 2.557598
-12.995983, 8.413925, -2.573091, 2.578635
-12.995983, 8.413925, -2.573091, 2.578635
-13.015988, 8.398200, -2.541868, 2.510650
-13.015988, 8.398200, -2.541868, 2.510650
-13.015988, 8.398200, -2.541868, 2.510650
-13.035092, 8.382253, -2.508639, 2.466718
-13.035092, 8.382253, -2.508639, 2.466718
-13.053493, 8.365930, -2.475460, 2.452820
-13.053493, 8.365930, -2.475460, 2.452820
-13.053493, 8.365930, -2.475460, 2.452820
-13.071375, 8.349133, -2.443915, 2.454111
-13.071375, 8.349133, -2.443915, 2.454111
-13.088820, 8.331865, -2.414472, 2.455182
-13.088820, 8.331865, -2.414472, 2.455182
-13.088820, 8.331865, -2.414472, 2.455182
-13.105905, 8.314131, -2.387367, 2.470046
-13.105905, 8.314131, -2.387367, 2.470046
-13.122709, 8.295931, -2.362651, 2.484219
-13.122709, 8.295931, -2.362651, 2.484219
-13.122709, 8.295931, -2.362651, 2.484219
-13.139270, 8.277311, -2.340192, 2.499692
-13.139270, 8.277311, -2.340192, 2.499692
-13.155652, 8.258280, -2.319991, 2.522597
-13.155652, 8.258280, -2.319991, 2.522597
-13.155652, 8.258280, -2.319991, 2.522597
-13.171926, 8.238840, -2.302025, 2.547822
-13.171926, 8.238840, -2.302025, 2.547822
-13.187784, 8.219510, -2.285414, 2.452722
-13.187784, 8.219510, -2.285414, 2.452722
-13.187784, 8.219510, -2.285414, 2.452722
-13.202924, 8.200821, -2.270035, 2.357622
-13.202924, 8.200821, -2.270035, 2.357622
-13.217360, 8.182787, -2.256208, 2.262522
-13.231010, 8.165344, -2.242642, 2.167422
-13.231010, 8.165344, -2.242642, 2.167422
-13.244356, 8.147667, -2.230301, 2.262522
-13.244356, 8.147667, -2.230301, 2.262522
-13.257940, 8.128982, -2.219457, 2.357622
-13.257940, 8.128982, -2.219457, 2.357622
-13.257940, 8.128982, -2.219457, 2.357622
-13.271765, 8.109301, -2.208857, 2.452722
-13.271765, 8.109301, -2.208857, 2.452722
-13.285870, 8.088657, -2.198462, 2.547822
-13.285870, 8.088657, -2.198462, 2.547822
-13.285870, 8.088657, -2.198462, 2.547822
-13.300298, 8.067083, -2.188487, 2.642922
-13.300298, 8.067083, -2.188487, 2.642922
-13.315085, 8.044607, -2.179151, 2.738022
-13.315085, 8.044607, -2.179151, 2.738022
-13.315085, 8.044607, -2.179151, 2.738022
-13.330240, 8.021265, -2.170460, 2.827978
-13.330240, 8.021265, -2.170460, 2.827978
-13.345709, 7.997095, -2.161927, 2.911300
-13.345709, 7.997095, -2.161927, 2.911300
-13.345709, 7.997095, -2.161927, 2.911300
-13.361464, 7.972145, -2.153595, 2.990262
-13.361464, 7.972145, -2.153595, 2.990262
-13.377450, 7.946442, -2.145131, 3.063511
-13.377450, 7.946442, -2.145131, 3.063511
-13.377450, 7.946442, -2.145131, 3.063511
-13.393659, 7.920011, -2.136722, 3.137532
-13.393659, 7.920011, -2.136722, 3.137532
-13.410076, 7.892817, -2.128165, 3.215633
-13.410076, 7.892817, -2.128165, 3.215633
-13.410076, 7.892817, -2.128165, 3.215633
-13.426251, 7.865576, -2.118641, 3.120533
-13.426251, 7.865576, -2.118641, 3.120533
-13.442167, 7.838229, -2.108403, 3.207767
-13.442167, 7.838229, -2.108403, 3.207767
-13.442167, 7.838229, -2.108403, 3.207767
-13.457846, 7.810791, -2.097760, 3.112667
-13.457846, 7.810791, -2.097760, 3.112667
-13.472798, 7.784035, -2.085362, 3.017567
-13.472798, 7.784035, -2.085362, 3.017567
-13.472798, 7.784035, -2.085362, 3.017567
-13.487064, 7.757985, -2.072179, 2.922467
-13.487064, 7.757985, -2.072179, 2.922467
-13.501023, 7.731769, -2.059583, 3.017567
-13.501023, 7.731769, -2.059583, 3.017567
-13.501023, 7.731769, -2.059583, 3.017567
-13.515070, 7.704527, -2.048265, 3.112667
-13.515070, 7.704527, -2.048265, 3.112667
-13.529188, 7.676254, -2.037331, 3.207767
-13.529188, 7.676254, -2.037331, 3.207767
-13.529188, 7.676254, -2.037331, 3.207767
-13.543408, 7.646971, -2.026865, 3.302867
-13.543408, 7.646971, -2.026865, 3.302867
-13.557769, 7.616701, -2.017136, 3.397967
-13.557769, 7.616701, -2.017136, 3.397967
-13.557769, 7.616701, -2.017136, 3.397967
-13.572313, 7.585466, -2.008381, 3.493067
-13.572313, 7.585466, -2.008381, 3.493067
-13.587065, 7.553279, -2.000626, 3.588167
-13.587065, 7.553279, -2.000626, 3.588167
-13.587065, 7.553279, -2.000626, 3.588167
-13.601999, 7.520154, -1.993376, 3.679075
-13.601999, 7.520154, -1.993376, 3.679075
-13.617105, 7.486133, -1.986595, 3.765660
-13.617105, 7.486133, -1.986595, 3.765660
-13.617105, 7.486133, -1.986595, 3.765660
-13.632345, 7.451248, -1.979906, 3.848128
-13.632345, 7.451248, -1.979906, 3.848128
-13.647710, 7.415539, -1.973405, 3.926674
-13.647710, 7.415539, -1.973405, 3.926674
-13.647710, 7.415539, -1.973405, 3.926674
-13.663160, 7.379033, -1.966786, 4.001486
-13.663160, 7.379033, -1.966786, 4.001486
-13.678689, 7.341768, -1.960218, 4.072740
-13.678689, 7.341768, -1.960218, 4.072740
-13.678689, 7.341768, -1.960218, 4.072740
-13.694256, 7.303766, -1.953428, 4.140606
-13.694256, 7.303766, -1.953428, 4.140606
-13.709856, 7.265063, -1.946629, 4.205245
-13.709856, 7.265063, -1.946629, 4.205245
-13.709856, 7.265063, -1.946629, 4.205245
-13.725451, 7.225678, -1.939562, 4.266811
-13.725451, 7.225678, -1.939562, 4.266811
-13.741036, 7.185643, -1.932464, 4.325449
-13.741036, 7.185643, -1.932464, 4.325449
-13.741036, 7.185643, -1.932464, 4.325449
-13.756571, 7.144976, -1.925078, 4.381299
-13.756571, 7.144976, -1.925078, 4.381299
-13.772055, 7.103706, -1.917660, 4.434493
-13.772055, 7.103706, -1.917660, 4.434493
-13.772055, 7.103706, -1.917660, 4.434493
-13.787447, 7.061848, -1.909949, 4.485158
-13.787447, 7.061848, -1.909949, 4.485158
-13.802749, 7.019431, -1.902213, 4.533414
-13.802749, 7.019431, -1.902213, 4.533414
-13.802749, 7.019431, -1.902213, 4.533414
-13.817901, 6.976460, -1.893932, 4.579375
-13.817901, 6.976460, -1.893932, 4.579375
-13.832842, 6.932941, -1.884713, 4.623151
-13.832842, 6.932941, -1.884713, 4.623151
-13.832842, 6.932941, -1.884713, 4.623151
-13.847594, 6.888907, -1.875226, 4.664845
-13.847594, 6.888907, -1.875226, 4.664845
-13.862176, 6.844387, -1.865987, 4.704557
-13.862176, 6.844387, -1.865987, 4.704557
-13.862176, 6.844387, -1.865987, 4.704557
-13.876545, 6.799391, -1.856676, 4.742380
-13.876545, 6.799391, -1.856676, 4.742380
-13.890706, 6.753942, -1.847539, 4.778405
-13.890706, 6.753942, -1.847539, 4.778405
-13.890706, 6.753942, -1.847539, 4.778405
-13.904618, 6.708049, -1.838264, 4.812717
-13.904618, 6.708049, -1.838264, 4.812717
-13.918286, 6.661733, -1.829112, 4.845397
-13.918286, 6.661733, -1.829112, 4.845397
-13.918286, 6.661733, -1.829112, 4.845397
-13.931673, 6.615003, -1.819774, 4.876523
-13.931673, 6.615003, -1.819774, 4.876523
-13.944785, 6.567880, -1.810527, 4.906170
-13.944785, 6.567880, -1.810527, 4.906170
-13.944785, 6.567880, -1.810527, 4.906170
-13.957586, 6.520372, -1.801065, 4.934406
-13.957586, 6.520372, -1.801065, 4.934406
-13.970084, 6.472498, -1.791674, 4.961300
-13.970084, 6.472498, -1.791674, 4.961300
-13.970084, 6.472498, -1.791674, 4.961300
-13.982243, 6.424266, -1.782049, 4.986915
-13.982243, 6.424266, -1.782049, 4.986915
-13.994072, 6.375695, -1.772487, 5.011313
-13.994072, 6.375695, -1.772487, 5.011313
-13.994072, 6.375695, -1.772487, 5.011313
-14.005537, 6.326792, -1.762680, 5.034550
-14.005537, 6.326792, -1.762680, 5.034550
-14.016648, 6.277574, -1.752932, 5.056682
-14.016648, 6.277574, -1.752932, 5.056682
-14.016648, 6.277574, -1.752932, 5.056682
-14.027368, 6.228049, -1.742936, 5.077762
-14.027368, 6.228049, -1.742936, 5.077762
-14.037712, 6.178234, -1.732998, 5.097839
-14.037712, 6.178234, -1.732998, 5.097839
-14.037712, 6.178234, -1.732998, 5.097839
-14.047643, 6.128135, -1.722812, 5.116962
-14.047643, 6.128135, -1.722812, 5.116962
-14.057197, 6.077773, -1.712983, 5.135175
-14.057197, 6.077773, -1.712983, 5.135175
-14.057197, 6.077773, -1.712983, 5.135175
-14.066412, 6.027166, -1.703977, 5.152523
-14.066412, 6.027166, -1.703977, 5.152523
-14.075254, 5.976322, -1.695337, 5.169045
-14.075254, 5.976322, -1.695337, 5.169045
-14.075254, 5.976322, -1.695337, 5.169045
-14.083740, 5.925253, -1.687258, 5.184782
-14.083740, 5.925253, -1.687258, 5.184782
-14.091842, 5.873966, -1.679326, 5.199771
-14.091842, 5.873966, -1.679326, 5.199771
-14.091842, 5.873966, -1.679326, 5.199771
-14.099582, 5.822476, -1.671779, 5.214047
-14.099582, 5.822476, -1.671779, 5.214047
-14.106933, 5.770788, -1.664235, 5.227644
-14.106933, 5.770788, -1.664235, 5.227644
-14.106933, 5.770788, -1.664235, 5.227644
-14.113920, 5.718915, -1.656960, 5.240594
-14.113920, 5.718915, -1.656960, 5.240594
-14.120515, 5.666864, -1.649594, 5.252929
-14.120515, 5.666864, -1.649594, 5.252929
-14.120515, 5.666864, -1.649594, 5.252929
-14.126745, 5.614646, -1.642426, 5.264677
-14.126745, 5.614646, -1.642426, 5.264677
-14.132583, 5.562268, -1.635110, 5.275867
-14.132583, 5.562268, -1.635110, 5.275867
-14.132583, 5.562268, -1.635110, 5.275867
-14.138054, 5.509740, -1.627949, 5.286524
-14.138054, 5.509740, -1.627949, 5.286524
-14.143133, 5.457069, -1.620606, 5.296675
-14.143133, 5.457069, -1.620606, 5.296675
-14.143133, 5.457069, -1.620606, 5.296675
-14.147843, 5.404263, -1.613395, 5.306343
-14.147843, 5.404263, -1.613395, 5.306343
-14.152158, 5.351329, -1.605983, 5.315552
-14.152158, 5.351329, -1.605983, 5.315552
-14.152158, 5.351329, -1.605983, 5.315552
-14.156103, 5.298277, -1.598691, 5.324322
-14.156103, 5.298277, -1.598691, 5.324322
-14.159625, 5.245108, -1.590881, 5.332676
-14.159625, 5.245108, -1.590881, 5.332676
-14.159625, 5.245108, -1.590881, 5.332676
-14.162674, 5.191829, -1.582062, 5.340632
-14.162674, 5.191829, -1.582062, 5.340632
-14.165273, 5.138448, -1.572713, 5.348210
-14.165273, 5.138448, -1.572713, 5.348210
-14.165273, 5.138448, -1.572713, 5.348210
-14.167356, 5.085483, -1.561248, 5.253110
-14.167356, 5.085483, -1.561248, 5.253110
-14.168934, 5.033451, -1.547178, 5.158010
-14.168934, 5.033451, -1.547178, 5.158010
-14.168934, 5.033451, -1.547178, 5.158010
-14.169935, 4.982357, -1.530036, 5.062910
-14.169935, 4.982357, -1.530036, 5.062910
-14.170288, 4.932205, -1.509490, 4.967810
-14.170288, 4.932205, -1.509490, 4.967810
-14.170288, 4.932205, -1.509490, 4.967810
-14.170025, 4.883003, -1.486519, 4.872710
-14.170025, 4.883003, -1.486519, 4.872710
-14.169088, 4.834761, -1.461022, 4.777610
-14.169088, 4.834761, -1.461022, 4.777610
-14.169088, 4.834761, -1.461022, 4.777610
-14.167434, 4.786843, -1.436951, 4.811959
-14.167434, 4.786843, -1.436951, 4.811959
-14.165001, 4.738621, -1.417110, 4.844676
-14.165001, 4.738621, -1.417110, 4.844676
-14.165001, 4.738621, -1.417110, 4.844676
-14.161833, 4.690755, -1.397544, 4.749576
-14.161833, 4.690755, -1.397544, 4.749576
-14.158079, 4.643885, -1.376450, 4.654476
-14.158079, 4.643885, -1.376450, 4.654476
-14.158079, 4.643885, -1.376450, 4.654476
-14.153798, 4.598016, -1.354886, 4.559376
-14.153798, 4.598016, -1.354886, 4.559376
-14.148935, 4.553161, -1.332438, 4.464276
-14.148935, 4.553161, -1.332438, 4.464276
-14.148935, 4.553161, -1.332438, 4.464276
-14.143515, 4.509328, -1.309659, 4.369176
-14.143515, 4.509328, -1.309659, 4.369176
-14.137488, 4.466534, -1.286142, 4.274076
-14.137488, 4.466534, -1.286142, 4.274076
-14.137488, 4.466534, -1.286142, 4.274076
-14.130920, 4.424783, -1.262890, 4.178976
-14.130920, 4.424783, -1.262890, 4.178976
-14.123898, 4.384070, -1.241064, 4.083876
-14.123898, 4.384070, -1.241064, 4.083876
-14.123898, 4.384070, -1.241064, 4.083876
-14.116502, 4.344391, -1.221555, 3.988776
-14.116502, 4.344391, -1.221555, 3.988776
-14.108808, 4.305737, -1.205057, 3.893676
-14.108808, 4.305737, -1.205057, 3.893676
-14.108808, 4.305737, -1.205057, 3.893676
-14.100892, 4.268099, -1.192108, 3.798576
-14.100892, 4.268099, -1.192108, 3.798576
-14.092800, 4.231472, -1.182687, 3.703476
-14.092800, 4.231472, -1.182687, 3.703476
-14.092800, 4.231472, -1.182687, 3.703476
-14.084491, 4.195870, -1.175594, 3.608376
-14.084491, 4.195870, -1.175594, 3.608376
-14.076052, 4.161276, -1.171246, 3.513276
-14.076052, 4.161276, -1.171246, 3.513276
-14.076052, 4.161276, -1.171246, 3.513276
-14.067599, 4.127666, -1.170302, 3.418176
-14.067599, 4.127666, -1.170302, 3.418176
-14.059205, 4.095022, -1.172777, 3.323076
-14.059205, 4.095022, -1.172777, 3.323076
-14.059205, 4.095022, -1.172777, 3.323076
-14.050853, 4.063349, -1.177488, 3.227976
-14.050853, 4.063349, -1.177488, 3.227976
-14.042646, 4.032622, -1.184840, 3.132876
-14.042646, 4.032622, -1.184840, 3.132876
-14.042646, 4.032622, -1.184840, 3.132876
-14.034707, 4.002808, -1.195427, 3.037776
-14.034707, 4.002808, -1.195427, 3.037776
-14.027112, 3.973886, -1.209165, 2.942676
-14.027112, 3.973886, -1.209165, 2.942676
-14.027112, 3.973886, -1.209165, 2.942676
-14.019808, 3.945871, -1.224364, 2.847576
-14.019808, 3.945871, -1.224364, 2.847576
-14.012776, 3.918768, -1.239946, 2.752476
-14.012776, 3.918768, -1.239946, 2.752476
-14.012776, 3.918768, -1.239946, 2.752476
-14.006101, 3.892556, -1.256295, 2.657376
-14.006101, 3.892556, -1.256295, 2.657376
-13.999753, 3.867241, -1.272383, 2.562276
-13.999753, 3.867241, -1.272383, 2.562276
-13.999753, 3.867241, -1.272383, 2.562276
-13.993719, 3.842829, -1.287614, 2.467176
-13.993719, 3.842829, -1.287614, 2.467176
-13.987896, 3.818365, -1.301581, 2.562276
-13.987896, 3.818365, -1.301581, 2.562276
-13.987896, 3.818365, -1.301581, 2.562276
-13.982067, 3.792926, -1.313514, 2.657376
-13.982067, 3.792926, -1.313514, 2.657376
-13.976182, 3.766525, -1.323719, 2.752476
-13.976182, 3.766525, -1.323719, 2.752476
-13.976182, 3.766525, -1.323719, 2.752476
-13.970196, 3.739172, -1.332319, 2.847576
-13.970196, 3.739172, -1.332319, 2.847576
-13.964069, 3.710895, -1.339337, 2.939002
-13.964069, 3.710895, -1.339337, 2.939002
-13.964069, 3.710895, -1.339337, 2.939002
-13.957782, 3.681742, -1.344920, 3.025624
-13.957782, 3.681742, -1.344920, 3.025624
-13.951370, 3.651770, -1.349665, 3.104448
-13.951370, 3.651770, -1.349665, 3.104448
-13.951370, 3.651770, -1.349665, 3.104448
-13.944834, 3.621044, -1.353626, 3.178205
-13.944834, 3.621044, -1.353626, 3.178205
-13.938210, 3.589608, -1.357225, 3.247126
-13.938210, 3.589608, -1.357225, 3.247126
-13.938210, 3.589608, -1.357225, 3.247126
-13.931494, 3.557516, -1.360368, 3.310341
-13.931494, 3.557516, -1.360368, 3.310341
-13.924722, 3.524808, -1.363402, 3.370019
-13.924722, 3.524808, -1.363402, 3.370019
-13.924722, 3.524808, -1.363402, 3.370019
-13.917886, 3.491528, -1.366152, 3.424987
-13.917886, 3.491528, -1.366152, 3.424987
-13.911021, 3.457716, -1.368934, 3.475356
-13.911021, 3.457716, -1.368934, 3.475356
-13.911021, 3.457716, -1.368934, 3.475356
-13.904120, 3.423427, -1.371530, 3.519972
-13.904120, 3.423427, -1.371530, 3.519972
-13.897215, 3.388693, -1.374238, 3.562681
-13.897215, 3.388693, -1.374238, 3.562681
-13.897215, 3.388693, -1.374238, 3.562681
-13.890299, 3.353561, -1.376807, 3.598586
-13.890299, 3.353561, -1.376807, 3.598586
-13.883407, 3.318085, -1.379546, 3.629373
-13.883407, 3.318085, -1.379546, 3.629373
-13.883407, 3.318085, -1.379546, 3.629373
-13.876525, 3.282292, -1.382167, 3.660218
-13.876525, 3.282292, -1.382167, 3.660218
-13.869686, 3.246215, -1.384975, 3.683630
-13.869686, 3.246215, -1.384975, 3.683630
-13.869686, 3.246215, -1.384975, 3.683630
-13.862879, 3.209905, -1.387679, 3.705038
-13.862879, 3.209905, -1.387679, 3.705038
-13.856135, 3.173380, -1.390585, 3.723481
-13.856135, 3.173380, -1.390585, 3.723481
-13.856135, 3.173380, -1.390585, 3.723481
-13.849437, 3.136671, -1.393382, 3.739364
-13.849437, 3.136671, -1.393382, 3.739364
-13.842819, 3.099807, -1.396388, 3.751402
-13.842819, 3.099807, -1.396388, 3.751402
-13.842819, 3.099807, -1.396388, 3.751402
-13.836265, 3.062824, -1.399286, 3.760355
-13.836265, 3.062824, -1.399286, 3.760355
-13.829805, 3.025740, -1.402396, 3.768232
-13.829805, 3.025740, -1.402396, 3.768232
-13.829805, 3.025740, -1.402396, 3.768232
-13.823419, 2.988565, -1.405381, 3.775538
-13.823419, 2.988565, -1.405381, 3.775538
-13.817140, 2.951329, -1.408578, 3.776907
-13.817140, 2.951329, -1.408578, 3.776907
-13.817140, 2.951329, -1.408578, 3.776907
-13.810953, 2.914094, -1.411670, 3.772281
-13.810953, 2.914094, -1.411670, 3.772281
-13.804901, 2.876932, -1.415026, 3.757877
-13.804901, 2.876932, -1.415026, 3.757877
-13.804901, 2.876932, -1.415026, 3.757877
-13.798968, 2.839920, -1.418303, 3.739036
-13.798968, 2.839920, -1.418303, 3.739036
-13.793192, 2.803090, -1.421858, 3.717013
-13.793192, 2.803090, -1.421858, 3.717013
-13.793192, 2.803090, -1.421858, 3.717013
-13.787552, 2.766495, -1.425318, 3.688441
-13.787552, 2.766495, -1.425318, 3.688441
-13.782093, 2.730216, -1.429088, 3.649049
-13.782093, 2.730216, -1.429088, 3.649049
-13.782093, 2.730216, -1.429088, 3.649049
-13.776783, 2.694253, -1.432736, 3.621497
-13.776783, 2.694253, -1.432736, 3.621497
-13.771653, 2.658579, -1.436612, 3.586703
-13.771653, 2.658579, -1.436612, 3.586703
-13.771653, 2.658579, -1.436612, 3.586703
-13.766679, 2.623251, -1.440344, 3.548554
-13.766679, 2.623251, -1.440344, 3.548554
-13.761890, 2.588246, -1.444287, 3.517808
-13.761890, 2.588246, -1.444287, 3.517808
-13.761890, 2.588246, -1.444287, 3.517808
-13.757254, 2.553554, -1.448032, 3.482205
-13.757254, 2.553554, -1.448032, 3.482205
-13.752813, 2.519249, -1.452018, 3.436103
-13.752813, 2.519249, -1.452018, 3.436103
-13.752813, 2.519249, -1.452018, 3.436103
-13.748540, 2.485403, -1.455861, 3.386885
-13.748540, 2.485403, -1.455861, 3.386885
-13.744463, 2.451967, -1.459906, 3.349696
-13.744463, 2.451967, -1.459906, 3.349696
-13.744463, 2.451967, -1.459906, 3.349696
-13.740546, 2.418910, -1.463716, 3.307972
-13.740546, 2.418910, -1.463716, 3.307972
-13.736823, 2.386285, -1.467729, 3.259498
-13.736823, 2.386285, -1.467729, 3.259498
