px, py, yaw, speed
-10.110811, 8.668718, -3.123511, 3.970644
-10.110811, 8.668718, -3.123511, 3.970644
-10.150577, 8.668010, -3.124139, 3.983801
-10.150577, 8.668010, -3.124139, 3.983801
-10.190455, 8.667302, -3.124607, 3.993020
-10.190455, 8.667302, -3.124607, 3.993020
-10.190455, 8.667302, -3.124607, 3.993020
-10.230411, 8.666623, -3.125241, 3.999345
-10.230411, 8.666623, -3.125241, 3.999345
-10.270414, 8.665947, -3.125715, 4.002438
-10.270414, 8.665947, -3.125715, 4.002438
-10.270414, 8.665947, -3.125715, 4.002438
-10.310446, 8.665302, -3.126360, 4.004972
-10.310446, 8.665302, -3.126360, 4.004972
-10.350492, 8.664661, -3.126842, 4.005311
-10.350492, 8.664661, -3.126842, 4.005311
-10.350492, 8.664661, -3.126842, 4.005311
-10.390489, 8.664054, -3.127505, 3.995010
-10.390489, 8.664054, -3.127505, 3.995010
-10.430344, 8.663454, -3.128005, 3.976891
-10.430344, 8.663454, -3.128005, 3.976891
-10.430344, 8.663454, -3.128005, 3.976891
-10.469976, 8.662893, -3.128709, 3.950364
-10.469976, 8.662893, -3.128709, 3.950364
-10.509317, 8.662340, -3.129244, 3.918586
-10.509317, 8.662340, -3.129244, 3.918586
-10.509317, 8.662340, -3.129244, 3.918586
-10.548329, 8.661829, -3.129993, 3.884338
-10.548329, 8.661829, -3.129993, 3.884338
-10.586989, 8.661327, -3.130562, 3.848467
-10.586989, 8.661327, -3.130562, 3.848467
-10.586989, 8.661327, -3.130562, 3.848467
-10.625292, 8.660868, -3.131340, 3.812567
-10.625292, 8.660868, -3.131340, 3.812567
-10.663250, 8.660420, -3.131927, 3.779583
-10.663250, 8.660420, -3.131927, 3.779583
-10.663250, 8.660420, -3.131927, 3.779583
-10.700833, 8.660014, -3.132720, 3.737374
-10.700833, 8.660014, -3.132720, 3.737374
-10.737969, 8.659620, -3.133324, 3.690350
-10.737969, 8.659620, -3.133324, 3.690350
-10.737969, 8.659620, -3.133324, 3.690350
-10.774624, 8.659271, -3.134145, 3.640940
-10.774624, 8.659271, -3.134145, 3.640940
-10.810827, 8.658933, -3.134765, 3.600027
-10.810827, 8.658933, -3.134765, 3.600027
-10.810827, 8.658933, -3.134765, 3.600027
-10.846599, 8.658640, -3.135586, 3.554589
-10.846599, 8.658640, -3.135586, 3.554589
-10.881938, 8.658358, -3.136202, 3.513455
-10.881938, 8.658358, -3.136202, 3.513455
-10.881938, 8.658358, -3.136202, 3.513455
-10.916829, 8.658120, -3.137018, 3.464969
-10.916829, 8.658120, -3.137018, 3.464969
-10.951280, 8.657893, -3.137626, 3.425237
-10.951280, 8.657893, -3.137626, 3.425237
-10.951280, 8.657893, -3.137626, 3.425237
-10.985319, 8.657709, -3.138425, 3.382774
-10.985319, 8.657709, -3.138425, 3.382774
-11.018932, 8.657535, -3.139014, 3.339950
-11.018932, 8.657535, -3.139014, 3.339950
-11.018932, 8.657535, -3.139014, 3.339950
-11.052126, 8.657404, -3.139796, 3.298897
-11.052126, 8.657404, -3.139796, 3.298897
-11.084886, 8.657282, -3.140369, 3.253129
-11.084886, 8.657282, -3.140369, 3.253129
-11.084886, 8.657282, -3.140369, 3.253129
-11.117174, 8.657202, -3.141143, 3.204489
-11.117174, 8.657202, -3.141143, 3.204489
-11.149037, 8.657130, 3.141482, 3.168040
-11.149037, 8.657130, 3.141482, 3.168040
-11.149037, 8.657130, 3.141482, 3.168040
-11.180501, 8.657097, 3.140737, 3.124724
-11.180501, 8.657097, 3.140737, 3.124724
-11.211511, 8.657072, 3.140202, 3.077405
-11.211511, 8.657072, 3.140202, 3.077405
-11.211511, 8.657072, 3.140202, 3.077405
-11.242133, 8.657085, 3.139482, 3.046976
-11.242133, 8.657085, 3.139482, 3.046976
-11.272382, 8.657103, 3.138975, 3.002805
-11.272382, 8.657103, 3.138975, 3.002805
-11.272382, 8.657103, 3.138975, 3.002805
-11.302174, 8.657159, 3.138268, 2.955556
-11.302174, 8.657159, 3.138268, 2.955556
-11.331554, 8.657218, 3.137776, 2.920416
-11.331554, 8.657218, 3.137776, 2.920416
-11.331554, 8.657218, 3.137776, 2.920416
-11.360561, 8.657313, 3.137101, 2.881175
-11.360561, 8.657313, 3.137101, 2.881175
-11.389165, 8.657409, 3.136637, 2.839666
-11.389165, 8.657409, 3.136637, 2.839666
-11.389165, 8.657409, 3.136637, 2.839666
-11.417352, 8.657540, 3.135979, 2.797755
-11.417352, 8.657540, 3.135979, 2.797755
-11.445145, 8.657641, 3.135887, 2.760928
-11.445145, 8.657641, 3.135887, 2.760928
-11.445145, 8.657641, 3.135887, 2.760928
-11.472560, 8.657666, 3.136785, 2.722038
-11.472560, 8.657666, 3.136785, 2.722038
-11.499638, 8.657656, 3.137996, 2.693607
-11.499638, 8.657656, 3.137996, 2.693607
-11.499638, 8.657656, 3.137996, 2.693607
-11.526402, 8.657584, 3.139729, 2.659052
-11.526402, 8.657584, 3.139729, 2.659052
-11.552785, 8.657483, 3.141488, 2.617627
-11.552785, 8.657483, 3.141488, 2.617627
-11.552785, 8.657483, 3.141488, 2.617627
-11.578755, 8.657322, -3.139593, 2.576418
-11.578755, 8.657322, -3.139593, 2.576418
-11.604365, 8.657133, -3.137615, 2.545746
-11.604365, 8.657133, -3.137615, 2.545746
-11.604365, 8.657133, -3.137615, 2.545746
-11.629669, 8.656883, -3.135416, 2.515449
-11.629669, 8.656883, -3.135416, 2.515449
-11.654674, 8.656603, -3.133402, 2.485796
-11.654674, 8.656603, -3.133402, 2.485796
-11.654674, 8.656603, -3.133402, 2.485796
-11.679382, 8.656262, -3.131199, 2.456200
-11.679382, 8.656262, -3.131199, 2.456200
-11.703766, 8.655892, -3.129194, 2.421292
-11.703766, 8.655892, -3.129194, 2.421292
-11.703766, 8.655892, -3.129194, 2.421292
-11.727837, 8.655461, -3.127012, 2.393717
-11.727837, 8.655461, -3.127012, 2.393717
-11.751591, 8.655001, -3.125042, 2.357930
-11.751591, 8.655001, -3.125042, 2.357930
-11.751591, 8.655001, -3.125042, 2.357930
-11.774999, 8.654484, -3.122891, 2.324665
-11.774999, 8.654484, -3.122891, 2.324665
-11.798118, 8.653939, -3.120970, 2.300526
-11.798118, 8.653939, -3.120970, 2.300526
-11.798118, 8.653939, -3.120970, 2.300526
-11.820990, 8.653335, -3.118900, 2.275546
-11.820990, 8.653335, -3.118900, 2.275546
-11.843909, 8.652695, -3.117107, 2.309994
-11.843909, 8.652695, -3.117107, 2.309994
-11.843909, 8.652695, -3.117107, 2.309994
-11.867162, 8.651986, -3.115279, 2.342803
-11.867162, 8.651986, -3.115279, 2.342803
-11.890735, 8.651233, -3.113650, 2.374053
-11.890735, 8.651233, -3.113650, 2.374053
-11.890735, 8.651233, -3.113650, 2.374053
-11.914609, 8.650391, -3.111627, 2.403817
-11.914609, 8.650391, -3.111627, 2.403817
-11.938770, 8.649421, -3.108879, 2.432165
-11.938770, 8.649421, -3.108879, 2.432165
-11.938770, 8.649421, -3.108879, 2.432165
-11.963204, 8.648372, -3.106153, 2.459166
-11.963204, 8.648372, -3.106153, 2.459166
-11.987900, 8.647290, -3.103890, 2.484883
-11.987900, 8.647290, -3.103890, 2.484883
-11.987900, 8.647290, -3.103890, 2.484883
-12.012845, 8.646147, -3.101668, 2.509376
-12.012845, 8.646147, -3.101668, 2.509376
-12.038028, 8.644966, -3.099716, 2.532706
-12.038028, 8.644966, -3.099716, 2.532706
-12.038028, 8.644966, -3.099716, 2.532706
-12.063435, 8.643697, -3.097407, 2.554925
-12.063435, 8.643697, -3.097407, 2.554925
-12.088991, 8.642275, -3.094049, 2.564201
-12.088991, 8.642275, -3.094049, 2.564201
-12.088991, 8.642275, -3.094049, 2.564201
-12.114626, 8.640660, -3.089457, 2.573036
-12.114626, 8.640660, -3.089457, 2.573036
-12.140337, 8.638887, -3.084320, 2.581451
-12.140337, 8.638887, -3.084320, 2.581451
-12.140337, 8.638887, -3.084320, 2.581451
-12.166118, 8.636933, -3.078547, 2.589465
-12.166118, 8.636933, -3.078547, 2.589465
-12.191965, 8.634825, -3.072623, 2.597099
-12.191965, 8.634825, -3.072623, 2.597099
-12.191965, 8.634825, -3.072623, 2.597099
-12.217871, 8.632539, -3.066320, 2.604369
-12.217871, 8.632539, -3.066320, 2.604369
-12.243835, 8.630097, -3.060036, 2.611294
-12.243835, 8.630097, -3.060036, 2.611294
-12.243835, 8.630097, -3.060036, 2.611294
-12.269474, 8.627510, -3.053153, 2.542576
-12.269474, 8.627510, -3.053153, 2.542576
-12.294483, 8.624871, -3.046413, 2.486928
-12.294483, 8.624871, -3.046413, 2.486928
-12.294483, 8.624871, -3.046413, 2.486928
-12.318983, 8.622216, -3.040505, 2.441864
-12.318983, 8.622216, -3.040505, 2.441864
-12.343065, 8.619487, -3.034870, 2.405372
-12.343065, 8.619487, -3.034870, 2.405372
-12.343065, 8.619487, -3.034870, 2.405372
-12.366808, 8.616700, -3.029803, 2.375820
-12.366808, 8.616700, -3.029803, 2.375820
-12.390270, 8.613814, -3.024835, 2.351889
-12.390270, 8.613814, -3.024835, 2.351889
-12.390270, 8.613814, -3.024835, 2.351889
-12.413504, 8.610855, -3.020286, 2.332510
-12.413504, 8.610855, -3.020286, 2.332510
-12.436548, 8.607789, -3.015733, 2.316816
-12.436548, 8.607789, -3.015733, 2.316816
-12.436548, 8.607789, -3.015733, 2.316816
-12.459437, 8.604644, -3.011504, 2.304108
-12.459437, 8.604644, -3.011504, 2.304108
-12.482196, 8.601390, -3.007205, 2.293817
-12.482196, 8.601390, -3.007205, 2.293817
-12.482196, 8.601390, -3.007205, 2.293817
-12.504848, 8.598058, -3.003171, 2.285483
-12.504848, 8.598058, -3.003171, 2.285483
-12.527409, 8.594618, -2.999025, 2.278734
-12.527409, 8.594618, -2.999025, 2.278734
-12.527409, 8.594618, -2.999025, 2.278734
-12.549895, 8.591100, -2.995107, 2.273269
-12.549895, 8.591100, -2.995107, 2.273269
-12.572310, 8.587451, -2.990749, 2.268843
-12.572310, 8.587451, -2.990749, 2.268843
-12.572310, 8.587451, -2.990749, 2.268843
-12.594652, 8.583605, -2.985310, 2.265259
-12.594652, 8.583605, -2.985310, 2.265259
-12.616915, 8.579503, -2.978398, 2.262357
-12.616915, 8.579503, -2.978398, 2.262357
-12.616915, 8.579503, -2.978398, 2.262357
-12.639093, 8.575094, -2.969774, 2.260007
-12.639093, 8.575094, -2.969774, 2.260007
-12.661299, 8.570308, -2.959529, 2.283306
-12.661299, 8.570308, -2.959529, 2.283306
-12.661299, 8.570308, -2.959529, 2.283306
-12.683498, 8.565101, -2.947370, 2.276971
-12.683498, 8.565101, -2.947370, 2.276971
-12.705665, 8.559425, -2.933294, 2.299463
-12.705665, 8.559425, -2.933294, 2.299463
-12.705665, 8.559425, -2.933294, 2.299463
-12.727914, 8.553211, -2.917488, 2.320886
-12.727914, 8.553211, -2.917488, 2.320886
-12.750211, 8.546412, -2.899759, 2.341291
-12.750211, 8.546412, -2.899759, 2.341291
-12.772516, 8.538984, -2.879975, 2.360725
-12.772516, 8.538984, -2.879975, 2.360725
-12.772516, 8.538984, -2.879975, 2.360725
-12.794787, 8.530880, -2.858045, 2.379235
-12.794787, 8.530880, -2.858045, 2.379235
-12.794787, 8.530880, -2.858045, 2.379235
-12.816983, 8.522075, -2.834110, 2.396865
-12.816983, 8.522075, -2.834110, 2.396865
-12.839082, 8.512580, -2.808751, 2.413656
-12.839082, 8.512580, -2.808751, 2.413656
-12.839082, 8.512580, -2.808751, 2.413656
-12.861058, 8.502409, -2.782396, 2.429650
-12.861058, 8.502409, -2.782396, 2.429650
-12.882888, 8.491571, -2.755320, 2.444882
-12.882888, 8.491571, -2.755320, 2.444882
-12.882888, 8.491571, -2.755320, 2.444882
-12.904545, 8.480073, -2.727706, 2.459391
-12.904545, 8.480073, -2.727706, 2.459391
-12.926058, 8.467892, -2.699871, 2.485097
-12.926058, 8.467892, -2.699871, 2.485097
-12.926058, 8.467892, -2.699871, 2.485097
-12.947450, 8.455008, -2.671949, 2.509580
-12.947450, 8.455008, -2.671949, 2.509580
-12.968690, 8.441424, -2.643843, 2.532900
-12.968690, 8.441424, -2.643843, 2.532900
-12.968690, 8.441424, -2.643843, 2.532900
-12.989745, 8.427147, -2.615501, 2.555110
-12.989745, 8.427147, -2.615501, 2.555110
-13.010584, 8.412181, -2.586896, 2.576265
-13.010584, 8.412181, -2.586896, 2.576265
-13.010584, 8.412181, -2.586896, 2.576265
-13.031174, 8.396532, -2.558019, 2.596413
-13.031174, 8.396532, -2.558019, 2.596413
-13.051144, 8.380461, -2.527343, 2.530395
-13.051144, 8.380461, -2.527343, 2.530395
-13.051144, 8.380461, -2.527343, 2.530395
-13.070254, 8.364153, -2.494870, 2.494432
-13.070254, 8.364153, -2.494870, 2.494432
-13.088648, 8.347504, -2.462240, 2.467629
-13.088648, 8.347504, -2.462240, 2.467629
-13.088648, 8.347504, -2.462240, 2.467629
-13.106448, 8.330473, -2.430882, 2.459510
-13.106448, 8.330473, -2.430882, 2.459510
-13.123802, 8.312992, -2.401777, 2.467141
-13.123802, 8.312992, -2.401777, 2.467141
-13.123802, 8.312992, -2.401777, 2.467141
-13.140814, 8.295031, -2.375192, 2.480626
-13.140814, 8.295031, -2.375192, 2.480626
-13.157543, 8.276618, -2.351033, 2.495047
-13.157543, 8.276618, -2.351033, 2.495047
-13.157543, 8.276618, -2.351033, 2.495047
-13.174056, 8.257760, -2.329254, 2.518174
-13.174056, 8.257760, -2.329254, 2.518174
-13.190429, 8.238459, -2.309805, 2.543869
-13.190429, 8.238459, -2.309805, 2.543869
-13.190429, 8.238459, -2.309805, 2.543869
-13.206352, 8.219234, -2.291620, 2.448769
-13.206352, 8.219234, -2.291620, 2.448769
-13.221522, 8.200621, -2.274498, 2.353669
-13.221522, 8.200621, -2.274498, 2.353669
-13.221522, 8.200621, -2.274498, 2.353669
-13.236487, 8.181842, -2.260249, 2.448769
-13.236487, 8.181842, -2.260249, 2.448769
-13.251768, 8.162103, -2.248455, 2.543869
-13.251768, 8.162103, -2.248455, 2.543869
-13.251768, 8.162103, -2.248455, 2.543869
-13.267365, 8.141408, -2.237658, 2.638969
-13.267365, 8.141408, -2.237658, 2.638969
-13.283310, 8.119787, -2.227649, 2.734069
-13.283310, 8.119787, -2.227649, 2.734069
-13.283310, 8.119787, -2.227649, 2.734069
-13.299634, 8.097264, -2.218340, 2.829169
-13.299634, 8.097264, -2.218340, 2.829169
-13.316304, 8.073850, -2.209203, 2.919346
-13.316304, 8.073850, -2.209203, 2.919346
-13.316304, 8.073850, -2.209203, 2.919346
-13.333298, 8.049589, -2.200220, 3.004854
-13.333298, 8.049589, -2.200220, 3.004854
-13.350558, 8.024515, -2.191024, 3.083054
-13.350558, 8.024515, -2.191024, 3.083054
-13.350558, 8.024515, -2.191024, 3.083054
-13.368044, 7.998688, -2.181731, 3.154964
-13.368044, 7.998688, -2.181731, 3.154964
-13.385693, 7.972141, -2.172054, 3.220814
-13.385693, 7.972141, -2.172054, 3.220814
-13.385693, 7.972141, -2.172054, 3.220814
-13.403482, 7.944912, -2.162221, 3.284161
-13.403482, 7.944912, -2.162221, 3.284161
-13.421359, 7.917020, -2.151983, 3.341678
-13.421359, 7.917020, -2.151983, 3.341678
-13.421359, 7.917020, -2.151983, 3.341678
-13.439308, 7.888493, -2.141609, 3.399105
-13.439308, 7.888493, -2.141609, 3.399105
-13.457311, 7.859298, -2.130942, 3.460893
-13.457311, 7.859298, -2.130942, 3.460893
-13.457311, 7.859298, -2.130942, 3.460893
-13.474954, 7.830078, -2.118973, 3.365793
-13.474954, 7.830078, -2.118973, 3.365793
-13.491787, 7.801482, -2.104484, 3.270693
-13.491787, 7.801482, -2.104484, 3.270693
-13.491787, 7.801482, -2.104484, 3.270693
-13.507852, 7.773540, -2.088615, 3.175593
-13.507852, 7.773540, -2.088615, 3.175593
-13.523088, 7.746221, -2.070934, 3.080493
-13.523088, 7.746221, -2.070934, 3.080493
-13.523088, 7.746221, -2.070934, 3.080493
-13.537860, 7.718649, -2.053657, 3.175593
-13.537860, 7.718649, -2.053657, 3.175593
-13.552577, 7.689974, -2.038303, 3.270693
-13.552577, 7.689974, -2.038303, 3.270693
-13.552577, 7.689974, -2.038303, 3.270693
-13.567224, 7.660200, -2.023756, 3.365793
-13.567224, 7.660200, -2.023756, 3.365793
-13.581831, 7.629350, -2.009945, 3.460893
-13.581831, 7.629350, -2.009945, 3.460893
-13.581831, 7.629350, -2.009945, 3.460893
-13.596441, 7.597453, -1.997035, 3.555993
-13.596441, 7.597453, -1.997035, 3.555993
-13.611087, 7.564542, -1.985170, 3.648431
-13.611087, 7.564542, -1.985170, 3.648431
-13.611087, 7.564542, -1.985170, 3.648431
-13.625794, 7.530673, -1.974470, 3.736473
-13.625794, 7.530673, -1.974470, 3.736473
-13.640569, 7.495898, -1.964871, 3.820329
-13.640569, 7.495898, -1.964871, 3.820329
-13.640569, 7.495898, -1.964871, 3.820329
-13.655373, 7.460247, -1.955807, 3.900197
-13.655373, 7.460247, -1.955807, 3.900197
-13.670202, 7.423763, -1.947241, 3.976268
-13.670202, 7.423763, -1.947241, 3.976268
-13.670202, 7.423763, -1.947241, 3.976268
-13.685015, 7.386473, -1.938762, 4.048721
-13.685015, 7.386473, -1.938762, 4.048721
-13.699808, 7.348415, -1.930468, 4.117729
-13.699808, 7.348415, -1.930468, 4.117729
-13.699808, 7.348415, -1.930468, 4.117729
-13.714542, 7.309612, -1.922029, 4.183456
-13.714542, 7.309612, -1.922029, 4.183456
-13.729212, 7.270100, -1.913619, 4.246058
-13.729212, 7.270100, -1.913619, 4.246058
-13.729212, 7.270100, -1.913619, 4.246058
-13.743779, 7.229899, -1.904949, 4.305683
-13.743779, 7.229899, -1.904949, 4.305683
-13.758239, 7.189042, -1.896238, 4.362473
-13.758239, 7.189042, -1.896238, 4.362473
-13.758239, 7.189042, -1.896238, 4.362473
-13.772554, 7.147547, -1.887215, 4.416562
-13.772554, 7.147547, -1.887215, 4.416562
-13.786721, 7.105443, -1.878128, 4.468080
-13.786721, 7.105443, -1.878128, 4.468080
-13.786721, 7.105443, -1.878128, 4.468080
-13.800700, 7.062747, -1.868710, 4.517147
-13.800700, 7.062747, -1.868710, 4.517147
-13.814490, 7.019487, -1.859227, 4.563882
-13.814490, 7.019487, -1.859227, 4.563882
-13.814490, 7.019487, -1.859227, 4.563882
-13.828052, 6.975677, -1.849412, 4.608394
-13.828052, 6.975677, -1.849412, 4.608394
-13.841385, 6.931342, -1.839540, 4.650790
-13.841385, 6.931342, -1.839540, 4.650790
-13.841385, 6.931342, -1.839540, 4.650790
-13.854449, 6.886497, -1.829342, 4.691170
-13.854449, 6.886497, -1.829342, 4.691170
-13.867246, 6.841165, -1.819100, 4.729630
-13.867246, 6.841165, -1.819100, 4.729630
-13.867246, 6.841165, -1.819100, 4.729630
-13.879736, 6.795357, -1.808539, 4.766261
-13.879736, 6.795357, -1.808539, 4.766261
-13.891921, 6.749099, -1.797950, 4.801150
-13.891921, 6.749099, -1.797950, 4.801150
-13.891921, 6.749099, -1.797950, 4.801150
-13.903763, 6.702399, -1.787051, 4.834381
-13.903763, 6.702399, -1.787051, 4.834381
-13.915287, 6.655286, -1.776412, 4.866031
-13.915287, 6.655286, -1.776412, 4.866031
-13.915287, 6.655286, -1.776412, 4.866031
-13.926520, 6.607785, -1.766469, 4.896176
-13.926520, 6.607785, -1.766469, 4.896176
-13.937424, 6.559906, -1.756796, 4.924888
-13.937424, 6.559906, -1.756796, 4.924888
-13.937424, 6.559906, -1.756796, 4.924888
-13.948011, 6.511669, -1.747577, 4.952235
-13.948011, 6.511669, -1.747577, 4.952235
-13.958245, 6.463082, -1.738425, 4.978281
-13.958245, 6.463082, -1.738425, 4.978281
-13.958245, 6.463082, -1.738425, 4.978281
-13.968141, 6.414167, -1.729568, 5.003089
-13.968141, 6.414167, -1.729568, 5.003089
-13.977667, 6.364931, -1.720646, 5.026717
-13.977667, 6.364931, -1.720646, 5.026717
-13.977667, 6.364931, -1.720646, 5.026717
-13.986839, 6.315393, -1.711917, 5.049221
-13.986839, 6.315393, -1.711917, 5.049221
-13.995626, 6.265563, -1.703041, 5.070656
-13.995626, 6.265563, -1.703041, 5.070656
-13.995626, 6.265563, -1.703041, 5.070656
-14.004045, 6.215457, -1.694297, 5.091071
-14.004045, 6.215457, -1.694297, 5.091071
-14.012066, 6.165084, -1.685357, 5.110516
-14.012066, 6.165084, -1.685357, 5.110516
-14.012066, 6.165084, -1.685357, 5.110516
-14.019705, 6.114459, -1.676516, 5.129036
-14.019705, 6.114459, -1.676516, 5.129036
-14.026933, 6.063592, -1.667451, 5.146675
-14.026933, 6.063592, -1.667451, 5.146675
-14.026933, 6.063592, -1.667451, 5.146675
-14.033792, 6.012499, -1.658766, 5.163476
-14.033792, 6.012499, -1.658766, 5.163476
-14.040321, 5.961199, -1.650924, 5.179477
-14.040321, 5.961199, -1.650924, 5.179477
-14.040321, 5.961199, -1.650924, 5.179477
-14.046492, 5.909696, -1.643460, 5.194718
-14.046492, 5.909696, -1.643460, 5.194718
-14.052327, 5.858005, -1.636568, 5.209234
-14.052327, 5.858005, -1.636568, 5.209234
-14.052327, 5.858005, -1.636568, 5.209234
-14.057800, 5.806131, -1.629830, 5.223060
-14.057800, 5.806131, -1.629830, 5.223060
-14.062936, 5.754088, -1.623484, 5.236229
-14.062936, 5.754088, -1.623484, 5.236229
-14.062936, 5.754088, -1.623484, 5.236229
-14.067712, 5.701881, -1.617143, 5.248771
-14.067712, 5.701881, -1.617143, 5.248771
-14.072155, 5.649522, -1.611077, 5.260717
-14.072155, 5.649522, -1.611077, 5.260717
-14.072155, 5.649522, -1.611077, 5.260717
-14.076241, 5.597016, -1.604924, 5.272095
-14.076241, 5.597016, -1.604924, 5.272095
-14.079999, 5.544375, -1.598972, 5.282932
-14.079999, 5.544375, -1.598972, 5.282932
-14.079999, 5.544375, -1.598972, 5.282932
-14.083403, 5.491604, -1.592875, 5.293253
-14.083403, 5.491604, -1.592875, 5.293253
-14.086481, 5.438712, -1.586938, 5.303084
-14.086481, 5.438712, -1.586938, 5.303084
-14.086481, 5.438712, -1.586938, 5.303084
-14.089184, 5.386122, -1.579998, 5.228917
-14.089184, 5.386122, -1.579998, 5.228917
-14.091560, 5.334229, -1.572344, 5.160420
-14.091560, 5.334229, -1.572344, 5.160420
-14.091560, 5.334229, -1.572344, 5.160420
-14.093671, 5.283144, -1.564706, 5.065320
-14.093671, 5.283144, -1.564706, 5.065320
-14.095437, 5.232998, -1.555967, 4.970220
-14.095437, 5.232998, -1.555967, 4.970220
-14.096754, 5.183789, -1.545036, 4.875120
-14.097528, 5.135520, -1.531052, 4.780020
-14.097528, 5.135520, -1.531052, 4.780020
-14.097528, 5.135520, -1.531052, 4.780020
-14.097704, 5.088196, -1.513779, 4.684920
-14.097704, 5.088196, -1.513779, 4.684920
-14.097328, 5.041824, -1.494265, 4.589820
-14.097328, 5.041824, -1.494265, 4.589820
-14.097328, 5.041824, -1.494265, 4.589820
-14.096355, 4.996412, -1.472461, 4.494720
-14.096355, 4.996412, -1.472461, 4.494720
-14.094751, 4.951254, -1.452204, 4.542521
-14.094751, 4.951254, -1.452204, 4.542521
-14.094751, 4.951254, -1.452204, 4.542521
-14.092469, 4.905659, -1.436074, 4.588049
-14.092469, 4.905659, -1.436074, 4.588049
-14.089494, 4.859658, -1.422815, 4.631412
-14.089494, 4.859658, -1.422815, 4.631412
-14.089494, 4.859658, -1.422815, 4.631412
-14.085968, 4.813956, -1.410030, 4.536312
-14.085968, 4.813956, -1.410030, 4.536312
-14.082080, 4.769237, -1.396686, 4.441212
-14.082080, 4.769237, -1.396686, 4.441212
-14.082080, 4.769237, -1.396686, 4.441212
-14.077897, 4.725500, -1.383695, 4.346112
-14.077897, 4.725500, -1.383695, 4.346112
-14.073336, 4.682757, -1.370085, 4.251012
-14.073336, 4.682757, -1.370085, 4.251012
-14.073336, 4.682757, -1.370085, 4.251012
-14.068336, 4.641021, -1.355198, 4.155912
-14.068336, 4.641021, -1.355198, 4.155912
-14.062981, 4.600288, -1.340219, 4.060812
-14.062981, 4.600288, -1.340219, 4.060812
-14.062981, 4.600288, -1.340219, 4.060812
-14.057337, 4.560555, -1.325973, 3.965712
-14.057337, 4.560555, -1.325973, 3.965712
-14.051360, 4.521832, -1.311878, 3.870612
-14.051360, 4.521832, -1.311878, 3.870612
-14.051360, 4.521832, -1.311878, 3.870612
-14.045124, 4.484114, -1.298796, 3.775512
-14.045124, 4.484114, -1.298796, 3.775512
-14.038725, 4.447387, -1.287745, 3.680412
-14.038725, 4.447387, -1.287745, 3.680412
-14.038725, 4.447387, -1.287745, 3.680412
-14.032250, 4.411641, -1.279472, 3.585312
-14.032250, 4.411641, -1.279472, 3.585312
-14.025744, 4.376866, -1.274085, 3.490212
-14.025744, 4.376866, -1.274085, 3.490212
-14.025744, 4.376866, -1.274085, 3.490212
-14.019163, 4.343075, -1.270480, 3.395112
-14.019163, 4.343075, -1.270480, 3.395112
-14.012587, 4.310251, -1.269139, 3.300012
-14.012587, 4.310251, -1.269139, 3.300012
-14.012587, 4.310251, -1.269139, 3.300012
-14.006123, 4.278376, -1.270744, 3.204912
-14.006123, 4.278376, -1.270744, 3.204912
-13.999829, 4.247436, -1.275312, 3.109812
-13.999829, 4.247436, -1.275312, 3.109812
-13.999829, 4.247436, -1.275312, 3.109812
-13.993673, 4.217438, -1.281665, 3.014712
-13.993673, 4.217438, -1.281665, 3.014712
-13.987711, 4.188372, -1.289789, 2.919612
-13.987711, 4.188372, -1.289789, 2.919612
-13.987711, 4.188372, -1.289789, 2.919612
-13.981927, 4.160239, -1.298835, 2.824512
-13.981927, 4.160239, -1.298835, 2.824512
-13.976388, 4.133028, -1.309009, 2.729412
-13.976388, 4.133028, -1.309009, 2.729412
-13.976388, 4.133028, -1.309009, 2.729412
-13.971048, 4.106746, -1.319183, 2.634312
-13.971048, 4.106746, -1.319183, 2.634312
-13.965885, 4.081399, -1.328699, 2.539212
-13.965885, 4.081399, -1.328699, 2.539212
-13.965885, 4.081399, -1.328699, 2.539212
-13.960979, 4.056970, -1.338233, 2.444112
-13.960979, 4.056970, -1.338233, 2.444112
-13.956320, 4.033462, -1.347390, 2.349012
-13.956320, 4.033462, -1.347390, 2.349012
-13.956320, 4.033462, -1.347390, 2.349012
-13.951965, 4.010863, -1.356678, 2.253912
-13.951965, 4.010863, -1.356678, 2.253912
-13.947890, 3.989179, -1.365594, 2.158812
-13.947890, 3.989179, -1.365594, 2.158812
-13.947890, 3.989179, -1.365594, 2.158812
-13.944139, 3.968402, -1.374587, 2.063712
-13.944139, 3.968402, -1.374587, 2.063712
-13.940644, 3.948546, -1.382715, 1.968612
-13.940644, 3.948546, -1.382715, 1.968612
-13.940644, 3.948546, -1.382715, 1.968612
-13.937360, 3.929588, -1.389553, 1.879482
-13.937360, 3.929588, -1.389553, 1.879482
-13.934329, 3.911405, -1.395848, 1.807305
-13.934329, 3.911405, -1.395848, 1.807305
-13.934329, 3.911405, -1.395848, 1.807305
-13.931500, 3.893851, -1.401278, 1.748855
-13.931500, 3.893851, -1.401278, 1.748855
-13.928790, 3.876092, -1.405932, 1.843955
-13.928790, 3.876092, -1.405932, 1.843955
-13.928790, 3.876092, -1.405932, 1.843955
-13.926034, 3.857379, -1.409547, 1.939055
-13.926034, 3.857379, -1.409547, 1.939055
-13.923164, 3.837721, -1.412244, 2.034155
-13.923164, 3.837721, -1.412244, 2.034155
-13.923164, 3.837721, -1.412244, 2.034155
-13.920143, 3.817125, -1.414151, 2.129255
-13.920143, 3.817125, -1.414151, 2.129255
